"YEAR","ROTATION","CYCLE","PLOT","REP","TRT","CURRENT","CURRENT_SIMPLE","PREVIOUS","PREVIOUS_SIMPLE","PREV_GROUP","WINTER_PLANT","NSPECIES","CROP_DIV","LENGTH","AGE","YIELD","CYCLE_YEAR","HAS_CROP_FAIL","IMPUTED"
"2013","CCaWwS","4",415,"4",16,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,13,1973,"1",TRUE,FALSE
"2013","CCaWwS","4",436,"4",14,"Can","Can","Corn","Corn","C4",FALSE,4,1.386294361,4,13,1753.93498070553,"1",TRUE,TRUE
"2013","CCaWwS","4",109,"1",14,"Can","Can","Corn","Corn","C4",FALSE,4,1.386294361,4,13,1730.31913875233,"1",TRUE,TRUE
"2013","CCaWwS","4",308,"3",16,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,13,2427,"1",TRUE,FALSE
"2013","CCaWwS","4",335,"3",13,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,13,4787,"1",TRUE,FALSE
"2013","CCaWwS","4",417,"4",13,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,13,4749,"1",TRUE,FALSE
"2013","CCaWwS","4",414,"4",15,"Wwheat","Wheat","Can","Can","Forbe",TRUE,4,1.386294361,4,13,2806,"1",TRUE,FALSE
"2013","CCaWwS","4",208,"2",14,"Can","Can","Corn","Corn","C4",FALSE,4,1.386294361,4,13,1730.21638563989,"1",TRUE,TRUE
"2013","CCaWwS","4",325,"3",14,"Can","Can","Corn","Corn","C4",FALSE,4,1.386294361,4,13,1742.31647393967,"1",TRUE,TRUE
"2013","CCaWwS","4",236,"2",13,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,13,4865,"1",TRUE,FALSE
"2013","CCSSw","4",305,"3",21,"Corn","Corn","Swheat","Wheat","C3",FALSE,3,1.039720771,4,13,3632,"1",FALSE,FALSE
"2013","CCSSw","4",403,"4",23,"Soy","Soy","Corn","Corn","C4",FALSE,3,1.039720771,4,13,2698,"1",FALSE,FALSE
"2013","CCSSw","4",437,"4",21,"Corn","Corn","Swheat","Wheat","C3",FALSE,3,1.039720771,4,13,3270,"1",FALSE,FALSE
"2013","CCSSw","4",418,"4",22,"Corn","Corn","Corn","Corn","C4",FALSE,3,1.039720771,4,13,2896,"1",FALSE,FALSE
"2013","CCSSw","4",226,"2",21,"Corn","Corn","Swheat","Wheat","C3",FALSE,3,1.039720771,4,13,3232,"1",FALSE,FALSE
"2013","CCSSw","4",219,"2",22,"Corn","Corn","Corn","Corn","C4",FALSE,3,1.039720771,4,13,2527,"1",FALSE,FALSE
"2013","CCSSw","4",107,"1",24,"Swheat","Wheat","Soy","Soy","Legume",FALSE,3,1.039720771,4,13,1823,"1",FALSE,FALSE
"2013","CCSSw","4",329,"3",22,"Corn","Corn","Corn","Corn","C4",FALSE,3,1.039720771,4,13,2932,"1",FALSE,FALSE
"2013","CCSSw","4",112,"1",23,"Soy","Soy","Corn","Corn","C4",FALSE,3,1.039720771,4,13,2599,"1",FALSE,FALSE
"2013","CCSSw","4",315,"3",23,"Soy","Soy","Corn","Corn","C4",FALSE,3,1.039720771,4,13,2554,"1",FALSE,FALSE
"2013","CCSSw","4",211,"2",23,"Soy","Soy","Corn","Corn","C4",FALSE,3,1.039720771,4,13,2621,"1",FALSE,FALSE
"2013","CCSSw","4",228,"2",24,"Swheat","Wheat","Soy","Soy","Legume",FALSE,3,1.039720771,4,13,1928,"1",FALSE,FALSE
"2013","CCSSw","4",119,"1",21,"Corn","Corn","Swheat","Wheat","C3",FALSE,3,1.039720771,4,13,3073,"1",FALSE,FALSE
"2013","CCSSw","4",429,"4",24,"Swheat","Wheat","Soy","Soy","Legume",FALSE,3,1.039720771,4,13,2388,"1",FALSE,FALSE
"2013","CCSSw","4",115,"1",22,"Corn","Corn","Corn","Corn","C4",FALSE,3,1.039720771,4,13,2844,"1",FALSE,FALSE
"2013","CCSSw","4",322,"3",24,"Swheat","Wheat","Soy","Soy","Legume",FALSE,3,1.039720771,4,13,1956,"1",FALSE,FALSE
"2013","COWwS","4",409,"4",29,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,13,4655,"1",FALSE,FALSE
"2013","COWwS","4",129,"1",32,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,13,2118,"1",FALSE,FALSE
"2013","COWwS","4",204,"2",31,"Wwheat","Wheat","Oat","Oat","C3",TRUE,4,1.386294361,4,13,1402,"1",FALSE,FALSE
"2013","COWwS","4",318,"3",31,"Wwheat","Wheat","Oat","Oat","C3",TRUE,4,1.386294361,4,13,1503,"1",FALSE,FALSE
"2013","COWwS","4",423,"4",32,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,13,2339,"1",FALSE,FALSE
"2013","COWwS","4",330,"3",29,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,13,4005,"1",FALSE,FALSE
"2013","COWwS","4",303,"3",32,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,13,2409,"1",FALSE,FALSE
"2013","COWwS","4",207,"2",29,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,13,3931,"1",FALSE,FALSE
"2013","COWwS","4",132,"1",31,"Wwheat","Wheat","Oat","Oat","C3",TRUE,4,1.386294361,4,13,1567,"1",FALSE,FALSE
"2013","COWwS","4",223,"2",30,"Oat","Oat","Corn","Corn","C4",FALSE,4,1.386294361,4,13,2732,"1",FALSE,FALSE
"2013","COWwS","4",104,"1",29,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,13,4457,"1",FALSE,FALSE
"2013","COWwS","4",108,"1",30,"Oat","Oat","Corn","Corn","C4",FALSE,4,1.386294361,4,13,2966,"1",FALSE,FALSE
"2013","COWwS","4",413,"4",31,"Wwheat","Wheat","Oat","Oat","C3",TRUE,4,1.386294361,4,13,1253,"1",FALSE,FALSE
"2013","COWwS","4",402,"4",30,"Oat","Oat","Corn","Corn","C4",FALSE,4,1.386294361,4,13,3030,"1",FALSE,FALSE
"2013","COWwS","4",328,"3",30,"Oat","Oat","Corn","Corn","C4",FALSE,4,1.386294361,4,13,2847,"1",FALSE,FALSE
"2013","COWwS","4",232,"2",32,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,13,2241,"1",FALSE,FALSE
"2013","CPWwS","4",302,"3",10,"Pea","Pea","Corn","Corn","C4",FALSE,4,1.386294361,4,13,1560,"1",FALSE,FALSE
"2013","CPWwS","4",235,"2",9,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,13,3366,"1",FALSE,FALSE
"2013","CPWwS","4",404,"4",11,"Wwheat","Wheat","Pea","Pea","Legume",TRUE,4,1.386294361,4,13,1879,"1",FALSE,FALSE
"2013","CPWwS","4",333,"3",9,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,13,3575,"1",FALSE,FALSE
"2013","CPWwS","4",421,"4",9,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,13,3537,"1",FALSE,FALSE
"2013","CPWwS","4",407,"4",10,"Pea","Pea","Corn","Corn","C4",FALSE,4,1.386294361,4,13,1433,"1",FALSE,FALSE
"2013","CPWwS","4",120,"1",11,"Wwheat","Wheat","Pea","Pea","Legume",TRUE,4,1.386294361,4,13,1838,"1",FALSE,FALSE
"2013","CPWwS","4",125,"1",10,"Pea","Pea","Corn","Corn","C4",FALSE,4,1.386294361,4,13,1541,"1",FALSE,FALSE
"2013","CPWwS","4",304,"3",11,"Wwheat","Wheat","Pea","Pea","Legume",TRUE,4,1.386294361,4,13,1791,"1",FALSE,FALSE
"2013","CPWwS","4",123,"1",9,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,13,3662,"1",FALSE,FALSE
"2013","CPWwS","4",312,"3",12,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,13,2403,"1",FALSE,FALSE
"2013","CPWwS","4",206,"2",11,"Wwheat","Wheat","Pea","Pea","Legume",TRUE,4,1.386294361,4,13,1642,"1",FALSE,FALSE
"2013","CPWwS","4",221,"2",10,"Pea","Pea","Corn","Corn","C4",FALSE,4,1.386294361,4,13,1570,"1",FALSE,FALSE
"2013","CPWwS","4",222,"2",12,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,13,2174,"1",FALSE,FALSE
"2013","CPWwS","4",117,"1",12,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,13,2341,"1",FALSE,FALSE
"2013","CPWwS","4",408,"4",12,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,13,2028,"1",FALSE,FALSE
"2013","CS","4",113,"1",34,"Soy","Soy","Corn","Corn","C4",FALSE,2,0.693147181,2,13,2473,"1",FALSE,FALSE
"2013","CS","4",220,"2",33,"Corn","Corn","Soy","Soy","Legume",FALSE,2,0.693147181,2,13,5700,"1",FALSE,FALSE
"2013","CS","4",230,"2",34,"Soy","Soy","Corn","Corn","C4",FALSE,2,0.693147181,2,13,2067,"1",FALSE,FALSE
"2013","CS","4",427,"4",34,"Soy","Soy","Corn","Corn","C4",FALSE,2,0.693147181,2,13,2248,"1",FALSE,FALSE
"2013","CS","4",332,"3",33,"Corn","Corn","Soy","Soy","Legume",FALSE,2,0.693147181,2,13,4008,"1",FALSE,FALSE
"2013","CS","4",434,"4",33,"Corn","Corn","Soy","Soy","Legume",FALSE,2,0.693147181,2,13,5044,"1",FALSE,FALSE
"2013","CS","4",133,"1",33,"Corn","Corn","Soy","Soy","Legume",FALSE,2,0.693147181,2,13,5318,"1",FALSE,FALSE
"2013","CS","4",310,"3",34,"Soy","Soy","Corn","Corn","C4",FALSE,2,0.693147181,2,13,2211,"1",FALSE,FALSE
"2013","CSSwP","4",118,"1",26,"Soy","Soy","Corn","Corn","C4",FALSE,4,1.386294361,4,13,3012,"1",FALSE,FALSE
"2013","CSSwP","4",327,"3",28,"Pea","Pea","Swheat","Wheat","C3",FALSE,4,1.386294361,4,13,1408,"1",FALSE,FALSE
"2013","CSSwP","4",301,"3",27,"Swheat","Wheat","Soy","Soy","Legume",FALSE,4,1.386294361,4,13,1552,"1",FALSE,FALSE
"2013","CSSwP","4",422,"4",27,"Swheat","Wheat","Soy","Soy","Legume",FALSE,4,1.386294361,4,13,1154,"1",FALSE,FALSE
"2013","CSSwP","4",217,"2",25,"Corn","Corn","Pea","Pea","Legume",FALSE,4,1.386294361,4,13,4375,"1",FALSE,FALSE
"2013","CSSwP","4",426,"4",26,"Soy","Soy","Corn","Corn","C4",FALSE,4,1.386294361,4,13,2803,"1",FALSE,FALSE
"2013","CSSwP","4",314,"3",26,"Soy","Soy","Corn","Corn","C4",FALSE,4,1.386294361,4,13,2539,"1",FALSE,FALSE
"2013","CSSwP","4",233,"2",28,"Pea","Pea","Swheat","Wheat","C3",FALSE,4,1.386294361,4,13,1733,"1",FALSE,FALSE
"2013","CSSwP","4",213,"2",26,"Soy","Soy","Corn","Corn","C4",FALSE,4,1.386294361,4,13,2774,"1",FALSE,FALSE
"2013","CSSwP","4",411,"4",25,"Corn","Corn","Pea","Pea","Legume",FALSE,4,1.386294361,4,13,3284,"1",FALSE,FALSE
"2013","CSSwP","4",227,"2",27,"Swheat","Wheat","Soy","Soy","Legume",FALSE,4,1.386294361,4,13,1518,"1",FALSE,FALSE
"2013","CSSwP","4",131,"1",25,"Corn","Corn","Pea","Pea","Legume",FALSE,4,1.386294361,4,13,3600,"1",FALSE,FALSE
"2013","CSSwP","4",105,"1",28,"Pea","Pea","Swheat","Wheat","C3",FALSE,4,1.386294361,4,13,1614,"1",FALSE,FALSE
"2013","CSSwP","4",323,"3",25,"Corn","Corn","Pea","Pea","Legume",FALSE,4,1.386294361,4,13,3354,"1",FALSE,FALSE
"2013","CSSwP","4",431,"4",28,"Pea","Pea","Swheat","Wheat","C3",FALSE,4,1.386294361,4,13,1853,"1",FALSE,FALSE
"2013","CSSwP","4",130,"1",27,"Swheat","Wheat","Soy","Soy","Legume",FALSE,4,1.386294361,4,13,1117,"1",FALSE,FALSE
"2013","CSSwS","4",135,"1",8,"Soy","Soy","Swheat","Wheat","C3",FALSE,3,1.039720771,4,13,2145,"1",FALSE,FALSE
"2013","CSSwS","4",229,"2",7,"Swheat","Wheat","Soy","Soy","Legume",FALSE,3,1.039720771,4,13,1100,"1",FALSE,FALSE
"2013","CSSwS","4",212,"2",5,"Corn","Corn","Soy","Soy","Legume",FALSE,3,1.039720771,4,13,4369,"1",FALSE,FALSE
"2013","CSSwS","4",319,"3",7,"Swheat","Wheat","Soy","Soy","Legume",FALSE,3,1.039720771,4,13,1403,"1",FALSE,FALSE
"2013","CSSwS","4",334,"3",8,"Soy","Soy","Swheat","Wheat","C3",FALSE,3,1.039720771,4,13,2249,"1",FALSE,FALSE
"2013","CSSwS","4",320,"3",6,"Soy","Soy","Corn","Corn","C4",FALSE,3,1.039720771,4,13,2182,"1",FALSE,FALSE
"2013","CSSwS","4",114,"1",7,"Swheat","Wheat","Soy","Soy","Legume",FALSE,3,1.039720771,4,13,1479,"1",FALSE,FALSE
"2013","CSSwS","4",134,"1",5,"Corn","Corn","Soy","Soy","Legume",FALSE,3,1.039720771,4,13,4900,"1",FALSE,FALSE
"2013","CSSwS","4",127,"1",6,"Soy","Soy","Corn","Corn","C4",FALSE,3,1.039720771,4,13,1985,"1",FALSE,FALSE
"2013","CSSwS","4",225,"2",6,"Soy","Soy","Corn","Corn","C4",FALSE,3,1.039720771,4,13,2157,"1",FALSE,FALSE
"2013","CSSwS","4",428,"4",5,"Corn","Corn","Soy","Soy","Legume",FALSE,3,1.039720771,4,13,4137,"1",FALSE,FALSE
"2013","CSSwS","4",316,"3",5,"Corn","Corn","Soy","Soy","Legume",FALSE,3,1.039720771,4,13,4594,"1",FALSE,FALSE
"2013","CSSwS","4",401,"4",8,"Soy","Soy","Swheat","Wheat","C3",FALSE,3,1.039720771,4,13,2382,"1",FALSE,FALSE
"2013","CSSwS","4",416,"4",6,"Soy","Soy","Corn","Corn","C4",FALSE,3,1.039720771,4,13,1942,"1",FALSE,FALSE
"2013","CSSwS","4",214,"2",8,"Soy","Soy","Swheat","Wheat","C3",FALSE,3,1.039720771,4,13,2181,"1",FALSE,FALSE
"2013","CSSwS","4",425,"4",7,"Swheat","Wheat","Soy","Soy","Legume",FALSE,3,1.039720771,4,13,1264,"1",FALSE,FALSE
"2014","CCaWwS","4",102,"1",13,"Can","Can","Corn","Corn","C4",FALSE,4,1.386294361,4,14,1281.7197522739,"2",TRUE,TRUE
"2014","CCaWwS","4",317,"3",15,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,14,2909,"2",TRUE,FALSE
"2014","CCaWwS","4",121,"1",15,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,14,3069,"2",TRUE,FALSE
"2014","CCaWwS","4",215,"2",16,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,14,7005,"2",TRUE,FALSE
"2014","CCaWwS","4",237,"2",15,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,14,2778,"2",TRUE,FALSE
"2014","CCaWwS","4",103,"1",16,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,14,6884,"2",TRUE,FALSE
"2014","CCaWwS","4",415,"4",16,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,14,7209,"2",TRUE,FALSE
"2014","CCaWwS","4",436,"4",14,"Wwheat","Wheat","Can","Can","Forbe",TRUE,4,1.386294361,4,14,3388,"2",TRUE,FALSE
"2014","CCaWwS","4",109,"1",14,"Wwheat","Wheat","Can","Can","Forbe",TRUE,4,1.386294361,4,14,3153,"2",TRUE,FALSE
"2014","CCaWwS","4",308,"3",16,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,14,7118,"2",TRUE,FALSE
"2014","CCaWwS","4",335,"3",13,"Can","Can","Corn","Corn","C4",FALSE,4,1.386294361,4,14,1269.19494336442,"2",TRUE,TRUE
"2014","CCaWwS","4",417,"4",13,"Can","Can","Corn","Corn","C4",FALSE,4,1.386294361,4,14,1270.05888775692,"2",TRUE,TRUE
"2014","CCaWwS","4",414,"4",15,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,14,2860,"2",TRUE,FALSE
"2014","CCaWwS","4",208,"2",14,"Wwheat","Wheat","Can","Can","Forbe",TRUE,4,1.386294361,4,14,3546,"2",TRUE,FALSE
"2014","CCaWwS","4",325,"3",14,"Wwheat","Wheat","Can","Can","Forbe",TRUE,4,1.386294361,4,14,3022,"2",TRUE,FALSE
"2014","CCaWwS","4",236,"2",13,"Can","Can","Corn","Corn","C4",FALSE,4,1.386294361,4,14,1298.64499535483,"2",TRUE,TRUE
"2014","CCSSw","4",305,"3",21,"Corn","Corn","Corn","Corn","C4",FALSE,3,1.039720771,4,14,6782,"2",FALSE,FALSE
"2014","CCSSw","4",403,"4",23,"Swheat","Wheat","Soy","Soy","Legume",FALSE,3,1.039720771,4,14,2052,"2",FALSE,FALSE
"2014","CCSSw","4",437,"4",21,"Corn","Corn","Corn","Corn","C4",FALSE,3,1.039720771,4,14,6701,"2",FALSE,FALSE
"2014","CCSSw","4",418,"4",22,"Soy","Soy","Corn","Corn","C4",FALSE,3,1.039720771,4,14,2387,"2",FALSE,FALSE
"2014","CCSSw","4",226,"2",21,"Corn","Corn","Corn","Corn","C4",FALSE,3,1.039720771,4,14,6695,"2",FALSE,FALSE
"2014","CCSSw","4",219,"2",22,"Soy","Soy","Corn","Corn","C4",FALSE,3,1.039720771,4,14,2356,"2",FALSE,FALSE
"2014","CCSSw","4",107,"1",24,"Corn","Corn","Swheat","Wheat","C3",FALSE,3,1.039720771,4,14,7555,"2",FALSE,FALSE
"2014","CCSSw","4",329,"3",22,"Soy","Soy","Corn","Corn","C4",FALSE,3,1.039720771,4,14,2274,"2",FALSE,FALSE
"2014","CCSSw","4",112,"1",23,"Swheat","Wheat","Soy","Soy","Legume",FALSE,3,1.039720771,4,14,2187,"2",FALSE,FALSE
"2014","CCSSw","4",315,"3",23,"Swheat","Wheat","Soy","Soy","Legume",FALSE,3,1.039720771,4,14,2156,"2",FALSE,FALSE
"2014","CCSSw","4",211,"2",23,"Swheat","Wheat","Soy","Soy","Legume",FALSE,3,1.039720771,4,14,2162,"2",FALSE,FALSE
"2014","CCSSw","4",228,"2",24,"Corn","Corn","Swheat","Wheat","C3",FALSE,3,1.039720771,4,14,7154,"2",FALSE,FALSE
"2014","CCSSw","4",119,"1",21,"Corn","Corn","Corn","Corn","C4",FALSE,3,1.039720771,4,14,6740,"2",FALSE,FALSE
"2014","CCSSw","4",429,"4",24,"Corn","Corn","Swheat","Wheat","C3",FALSE,3,1.039720771,4,14,8026,"2",FALSE,FALSE
"2014","CCSSw","4",115,"1",22,"Soy","Soy","Corn","Corn","C4",FALSE,3,1.039720771,4,14,2483,"2",FALSE,FALSE
"2014","CCSSw","4",322,"3",24,"Corn","Corn","Swheat","Wheat","C3",FALSE,3,1.039720771,4,14,7084,"2",FALSE,FALSE
"2014","COWwS","4",409,"4",29,"Oat","Oat","Corn","Corn","C4",FALSE,4,1.386294361,4,14,2350,"2",FALSE,FALSE
"2014","COWwS","4",129,"1",32,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,14,7769,"2",FALSE,FALSE
"2014","COWwS","4",204,"2",31,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,14,1966,"2",FALSE,FALSE
"2014","COWwS","4",318,"3",31,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,14,1966,"2",FALSE,FALSE
"2014","COWwS","4",423,"4",32,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,14,7650,"2",FALSE,FALSE
"2014","COWwS","4",330,"3",29,"Oat","Oat","Corn","Corn","C4",FALSE,4,1.386294361,4,14,2451,"2",FALSE,FALSE
"2014","COWwS","4",303,"3",32,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,14,7376,"2",FALSE,FALSE
"2014","COWwS","4",207,"2",29,"Oat","Oat","Corn","Corn","C4",FALSE,4,1.386294361,4,14,2421,"2",FALSE,FALSE
"2014","COWwS","4",132,"1",31,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,14,2252,"2",FALSE,FALSE
"2014","COWwS","4",223,"2",30,"Wwheat","Wheat","Oat","Oat","C3",TRUE,4,1.386294361,4,14,2422,"2",FALSE,FALSE
"2014","COWwS","4",104,"1",29,"Oat","Oat","Corn","Corn","C4",FALSE,4,1.386294361,4,14,2440,"2",FALSE,FALSE
"2014","COWwS","4",108,"1",30,"Wwheat","Wheat","Oat","Oat","C3",TRUE,4,1.386294361,4,14,2332,"2",FALSE,FALSE
"2014","COWwS","4",413,"4",31,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,14,1885,"2",FALSE,FALSE
"2014","COWwS","4",402,"4",30,"Wwheat","Wheat","Oat","Oat","C3",TRUE,4,1.386294361,4,14,2512,"2",FALSE,FALSE
"2014","COWwS","4",328,"3",30,"Wwheat","Wheat","Oat","Oat","C3",TRUE,4,1.386294361,4,14,2365,"2",FALSE,FALSE
"2014","COWwS","4",232,"2",32,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,14,7524,"2",FALSE,FALSE
"2014","CPWwS","4",302,"3",10,"Wwheat","Wheat","Pea","Pea","Legume",TRUE,4,1.386294361,4,14,2515,"2",FALSE,FALSE
"2014","CPWwS","4",235,"2",9,"Pea","Pea","Corn","Corn","C4",FALSE,4,1.386294361,4,14,3168,"2",FALSE,FALSE
"2014","CPWwS","4",404,"4",11,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,14,2228,"2",FALSE,FALSE
"2014","CPWwS","4",333,"3",9,"Pea","Pea","Corn","Corn","C4",FALSE,4,1.386294361,4,14,3130,"2",FALSE,FALSE
"2014","CPWwS","4",421,"4",9,"Pea","Pea","Corn","Corn","C4",FALSE,4,1.386294361,4,14,3482,"2",FALSE,FALSE
"2014","CPWwS","4",407,"4",10,"Wwheat","Wheat","Pea","Pea","Legume",TRUE,4,1.386294361,4,14,2532,"2",FALSE,FALSE
"2014","CPWwS","4",120,"1",11,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,14,2387,"2",FALSE,FALSE
"2014","CPWwS","4",125,"1",10,"Wwheat","Wheat","Pea","Pea","Legume",TRUE,4,1.386294361,4,14,2485,"2",FALSE,FALSE
"2014","CPWwS","4",304,"3",11,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,14,2311,"2",FALSE,FALSE
"2014","CPWwS","4",123,"1",9,"Pea","Pea","Corn","Corn","C4",FALSE,4,1.386294361,4,14,3446,"2",FALSE,FALSE
"2014","CPWwS","4",312,"3",12,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,14,6417,"2",FALSE,FALSE
"2014","CPWwS","4",206,"2",11,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,14,2202,"2",FALSE,FALSE
"2014","CPWwS","4",221,"2",10,"Wwheat","Wheat","Pea","Pea","Legume",TRUE,4,1.386294361,4,14,2730,"2",FALSE,FALSE
"2014","CPWwS","4",222,"2",12,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,14,6777,"2",FALSE,FALSE
"2014","CPWwS","4",117,"1",12,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,14,6616,"2",FALSE,FALSE
"2014","CPWwS","4",408,"4",12,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,14,6788,"2",FALSE,FALSE
"2014","CS","4",113,"1",34,"Corn","Corn","Soy","Soy","Legume",FALSE,2,0.693147181,2,14,7909,"2",FALSE,FALSE
"2014","CS","4",220,"2",33,"Soy","Soy","Corn","Corn","C4",FALSE,2,0.693147181,2,14,2043,"2",FALSE,FALSE
"2014","CS","4",230,"2",34,"Corn","Corn","Soy","Soy","Legume",FALSE,2,0.693147181,2,14,7485,"2",FALSE,FALSE
"2014","CS","4",427,"4",34,"Corn","Corn","Soy","Soy","Legume",FALSE,2,0.693147181,2,14,7539,"2",FALSE,FALSE
"2014","CS","4",332,"3",33,"Soy","Soy","Corn","Corn","C4",FALSE,2,0.693147181,2,14,2079,"2",FALSE,FALSE
"2014","CS","4",434,"4",33,"Soy","Soy","Corn","Corn","C4",FALSE,2,0.693147181,2,14,2393,"2",FALSE,FALSE
"2014","CS","4",133,"1",33,"Soy","Soy","Corn","Corn","C4",FALSE,2,0.693147181,2,14,2121,"2",FALSE,FALSE
"2014","CS","4",310,"3",34,"Corn","Corn","Soy","Soy","Legume",FALSE,2,0.693147181,2,14,7356,"2",FALSE,FALSE
"2014","CSSwP","4",118,"1",26,"Swheat","Wheat","Soy","Soy","Legume",FALSE,4,1.386294361,4,14,2657,"2",FALSE,FALSE
"2014","CSSwP","4",327,"3",28,"Corn","Corn","Pea","Pea","Legume",FALSE,4,1.386294361,4,14,7964,"2",FALSE,FALSE
"2014","CSSwP","4",301,"3",27,"Pea","Pea","Swheat","Wheat","C3",FALSE,4,1.386294361,4,14,3847,"2",FALSE,FALSE
"2014","CSSwP","4",422,"4",27,"Pea","Pea","Swheat","Wheat","C3",FALSE,4,1.386294361,4,14,3509,"2",FALSE,FALSE
"2014","CSSwP","4",217,"2",25,"Soy","Soy","Corn","Corn","C4",FALSE,4,1.386294361,4,14,2488,"2",FALSE,FALSE
"2014","CSSwP","4",426,"4",26,"Swheat","Wheat","Soy","Soy","Legume",FALSE,4,1.386294361,4,14,2314,"2",FALSE,FALSE
"2014","CSSwP","4",314,"3",26,"Swheat","Wheat","Soy","Soy","Legume",FALSE,4,1.386294361,4,14,2509,"2",FALSE,FALSE
"2014","CSSwP","4",233,"2",28,"Corn","Corn","Pea","Pea","Legume",FALSE,4,1.386294361,4,14,8624,"2",FALSE,FALSE
"2014","CSSwP","4",213,"2",26,"Swheat","Wheat","Soy","Soy","Legume",FALSE,4,1.386294361,4,14,2306,"2",FALSE,FALSE
"2014","CSSwP","4",411,"4",25,"Soy","Soy","Corn","Corn","C4",FALSE,4,1.386294361,4,14,2387,"2",FALSE,FALSE
"2014","CSSwP","4",227,"2",27,"Pea","Pea","Swheat","Wheat","C3",FALSE,4,1.386294361,4,14,3599,"2",FALSE,FALSE
"2014","CSSwP","4",131,"1",25,"Soy","Soy","Corn","Corn","C4",FALSE,4,1.386294361,4,14,2407,"2",FALSE,FALSE
"2014","CSSwP","4",105,"1",28,"Corn","Corn","Pea","Pea","Legume",FALSE,4,1.386294361,4,14,7465,"2",FALSE,FALSE
"2014","CSSwP","4",323,"3",25,"Soy","Soy","Corn","Corn","C4",FALSE,4,1.386294361,4,14,2503,"2",FALSE,FALSE
"2014","CSSwP","4",431,"4",28,"Corn","Corn","Pea","Pea","Legume",FALSE,4,1.386294361,4,14,7510,"2",FALSE,FALSE
"2014","CSSwP","4",130,"1",27,"Pea","Pea","Swheat","Wheat","C3",FALSE,4,1.386294361,4,14,4032,"2",FALSE,FALSE
"2014","CSSwS","4",135,"1",8,"Corn","Corn","Soy","Soy","Legume",FALSE,3,1.039720771,4,14,8497,"2",FALSE,FALSE
"2014","CSSwS","4",229,"2",7,"Soy","Soy","Swheat","Wheat","C3",FALSE,3,1.039720771,4,14,2436,"2",FALSE,FALSE
